payment_id,customer_id,amount,failure_reason,attempt_number,successful_payment_count,failed_payment_count,customer_ltv,subscription_age,payment_method,days_since_last_success,previous_recovery_rate,recovered
pay_000279,C1606,4999,EXPIRED_CARD,1,18,0,89982.0,20,card,30,1.0,1
pay_000280,C4170,999,EXPIRED_CARD,2,35,0,34965.0,27,netbanking,11,1.0,1
pay_000281,C1699,999,INSUFFICIENT_FUNDS,1,23,1,22977.0,22,upi,37,0.86,1
pay_000282,C6088,999,INSUFFICIENT_FUNDS,1,2,1,1998.0,8,upi,2,0.46,0
pay_000283,C1190,1999,EXPIRED_CARD,1,2,1,3998.0,2,netbanking,21,0.73,0
pay_000284,C1980,499,BANK_DECLINE,2,4,0,1996.0,6,upi,79,1.0,0
pay_000285,C3975,499,INSUFFICIENT_FUNDS,2,5,0,2495.0,7,netbanking,39,1.0,1
pay_000286,C7102,1999,EXPIRED_CARD,1,31,0,61969.0,39,card,39,1.0,1
pay_000287,C2184,4999,GATEWAY_ERROR,2,13,0,64987.0,11,nach_mandate,13,1.0,1
pay_000288,C4327,1999,EXPIRED_CARD,1,19,0,37981.0,13,upi,31,1.0,1
pay_000289,C4394,499,BANK_DECLINE,1,16,1,7984.0,19,upi,33,0.78,0
pay_000290,C9319,999,BANK_DECLINE,1,7,0,6993.0,11,netbanking,10,1.0,1
pay_000291,C2816,499,BANK_DECLINE,2,11,1,5489.0,11,upi,2,0.94,0
pay_000292,C6854,1999,INSUFFICIENT_FUNDS,1,2,0,3998.0,4,upi,6,1.0,1
pay_000293,C7709,499,INSUFFICIENT_FUNDS,1,1,0,499.0,1,upi,17,1.0,1
pay_000294,C1569,1999,INSUFFICIENT_FUNDS,2,10,0,19990.0,16,upi,55,1.0,1
pay_000295,C6442,2999,BANK_DECLINE,1,18,1,53982.0,23,card,4,0.9,1
pay_000296,C2895,999,UNKNOWN,3,7,1,6993.0,7,card,3,0.57,1
pay_000297,C3733,1999,GATEWAY_ERROR,2,9,2,17991.0,10,card,47,0.18,1
pay_000298,C4863,9999,BANK_DECLINE,3,2,0,19998.0,5,upi,9,1.0,1
pay_000299,C8455,999,GATEWAY_ERROR,1,5,0,4995.0,8,upi,19,1.0,1
pay_000300,C5014,2999,INSUFFICIENT_FUNDS,2,6,2,17994.0,3,nach_mandate,31,0.52,1
pay_000301,C2686,1999,UNKNOWN,1,12,0,23988.0,18,upi,1,1.0,1
pay_000302,C4009,499,INSUFFICIENT_FUNDS,1,7,1,3493.0,9,card,11,0.34,1
pay_000303,C8806,9999,INSUFFICIENT_FUNDS,1,11,0,109989.0,10,card,5,1.0,1
pay_000304,C1154,1999,BANK_DECLINE,1,4,0,7996.0,1,card,10,1.0,1
pay_000305,C2409,499,INSUFFICIENT_FUNDS,1,11,0,5489.0,12,card,85,1.0,1
pay_000306,C1784,1999,EXPIRED_CARD,3,5,2,9995.0,3,netbanking,3,0.75,0
pay_000307,C9096,499,EXPIRED_CARD,1,8,0,3992.0,6,card,32,1.0,1
pay_000308,C8560,999,EXPIRED_CARD,1,6,2,5994.0,7,card,41,0.93,1
pay_000309,C8343,999,INSUFFICIENT_FUNDS,1,4,0,3996.0,8,card,35,1.0,1
pay_000310,C8206,999,GATEWAY_ERROR,1,4,1,3996.0,4,nach_mandate,23,0.57,1
pay_000311,C6596,1999,INSUFFICIENT_FUNDS,1,22,2,43978.0,23,netbanking,1,0.74,1
pay_000312,C6801,2999,INSUFFICIENT_FUNDS,2,6,0,17994.0,7,card,11,1.0,0
pay_000313,C3806,999,EXPIRED_CARD,1,12,0,11988.0,12,upi,17,1.0,1
pay_000314,C1537,1999,INSUFFICIENT_FUNDS,1,12,0,23988.0,12,card,1,1.0,0
pay_000315,C6986,999,GATEWAY_ERROR,2,14,0,13986.0,12,card,22,1.0,1
pay_000316,C2841,499,UNKNOWN,2,6,0,2994.0,10,upi,32,1.0,1
pay_000317,C9716,999,INSUFFICIENT_FUNDS,2,18,0,17982.0,21,card,27,1.0,1
pay_000318,C7971,499,MANDATE_FAILURE,3,15,0,7485.0,21,card,58,1.0,1
pay_000319,C6625,2999,INSUFFICIENT_FUNDS,1,4,1,11996.0,7,netbanking,19,0.96,1
pay_000320,C3950,1999,MANDATE_FAILURE,1,9,0,17991.0,13,card,31,1.0,1
pay_000321,C8992,9999,BANK_DECLINE,1,1,0,9999.0,2,upi,6,1.0,1
pay_000322,C5780,499,INSUFFICIENT_FUNDS,1,3,1,1497.0,2,card,128,0.68,0
pay_000323,C3368,1999,INSUFFICIENT_FUNDS,2,9,1,17991.0,8,upi,7,0.39,0
pay_000324,C7655,499,INSUFFICIENT_FUNDS,3,22,0,10978.0,28,upi,4,1.0,1
pay_000325,C9173,1999,INSUFFICIENT_FUNDS,1,8,0,15992.0,13,upi,27,1.0,1
pay_000326,C5495,999,BANK_DECLINE,1,11,0,10989.0,14,upi,1,1.0,0
pay_000327,C7002,1999,INSUFFICIENT_FUNDS,1,3,0,5997.0,3,upi,43,1.0,1
pay_000328,C7614,1999,GATEWAY_ERROR,3,7,1,13993.0,8,card,8,0.76,0
pay_000329,C6919,999,GATEWAY_ERROR,1,14,0,13986.0,7,upi,16,1.0,1
pay_000330,C1853,999,MANDATE_FAILURE,2,22,1,21978.0,19,card,16,0.61,0
pay_000331,C5146,499,INSUFFICIENT_FUNDS,4,0,0,0.0,2,card,50,1.0,0
pay_000332,C4769,999,GATEWAY_ERROR,1,11,0,10989.0,10,upi,5,1.0,1
pay_000333,C1574,999,MANDATE_FAILURE,1,30,0,29970.0,30,upi,11,1.0,1
pay_000334,C2148,1999,INSUFFICIENT_FUNDS,1,29,0,57971.0,27,card,6,1.0,1
pay_000335,C7293,999,EXPIRED_CARD,1,19,0,18981.0,23,upi,5,1.0,1
pay_000336,C7457,499,EXPIRED_CARD,2,8,0,3992.0,6,nach_mandate,9,1.0,1
pay_000337,C8509,2999,EXPIRED_CARD,2,31,0,92969.0,34,card,75,1.0,0
pay_000338,C5777,2999,INSUFFICIENT_FUNDS,1,14,1,41986.0,20,nach_mandate,3,0.94,1
pay_000339,C4854,999,INSUFFICIENT_FUNDS,3,11,0,10989.0,23,card,13,1.0,1
pay_000340,C3491,499,INSUFFICIENT_FUNDS,1,26,0,12974.0,33,upi,35,1.0,1
pay_000341,C4124,999,GATEWAY_ERROR,1,31,1,30969.0,34,netbanking,25,0.66,1
pay_000342,C6691,999,UNKNOWN,2,6,1,5994.0,4,upi,21,0.51,1
pay_000343,C4051,2999,EXPIRED_CARD,1,0,1,0.0,2,card,10,0.87,0
pay_000344,C1004,999,INSUFFICIENT_FUNDS,2,10,0,9990.0,15,upi,12,1.0,1
pay_000345,C6222,4999,INSUFFICIENT_FUNDS,2,16,1,79984.0,10,card,1,0.76,1
pay_000346,C6315,999,BANK_DECLINE,2,10,1,9990.0,5,card,19,0.74,1
pay_000347,C5869,1999,INSUFFICIENT_FUNDS,1,13,0,25987.0,14,nach_mandate,16,1.0,0
pay_000348,C1876,999,INSUFFICIENT_FUNDS,2,0,1,0.0,1,upi,48,0.72,1
pay_000349,C8027,999,INSUFFICIENT_FUNDS,3,1,0,999.0,1,card,46,1.0,1
pay_000350,C5142,499,EXPIRED_CARD,1,7,0,3493.0,6,card,7,1.0,0
pay_000351,C7966,2999,INSUFFICIENT_FUNDS,1,1,0,2999.0,3,card,4,1.0,1
pay_000352,C8079,4999,BANK_DECLINE,2,13,1,64987.0,16,nach_mandate,20,0.92,0
pay_000353,C8987,1999,INSUFFICIENT_FUNDS,1,28,0,55972.0,36,card,21,1.0,1
pay_000354,C7799,999,INSUFFICIENT_FUNDS,1,16,0,15984.0,14,card,1,1.0,1
pay_000355,C5465,2999,INSUFFICIENT_FUNDS,1,8,0,23992.0,13,card,27,1.0,1
pay_000356,C1635,1999,MANDATE_FAILURE,2,1,0,1999.0,1,card,125,1.0,0
pay_000357,C2693,1999,UNKNOWN,4,9,0,17991.0,9,netbanking,6,1.0,1
pay_000358,C5752,499,EXPIRED_CARD,1,21,0,10479.0,21,card,6,1.0,1
pay_000359,C9311,1999,INSUFFICIENT_FUNDS,1,8,3,15992.0,13,card,52,0.71,1
pay_000360,C1830,1999,INSUFFICIENT_FUNDS,3,3,0,5997.0,4,card,3,1.0,0
pay_000361,C6177,1999,EXPIRED_CARD,1,19,1,37981.0,23,card,24,0.78,0
pay_000362,C9932,2999,INSUFFICIENT_FUNDS,3,35,0,104965.0,41,card,13,1.0,1
pay_000363,C9308,999,BANK_DECLINE,1,5,1,4995.0,4,nach_mandate,37,0.93,0
pay_000364,C6949,499,INSUFFICIENT_FUNDS,1,3,0,1497.0,3,netbanking,14,1.0,1
pay_000365,C3838,4999,UNKNOWN,2,8,0,39992.0,5,card,35,1.0,0
pay_000366,C2150,2999,EXPIRED_CARD,1,3,0,8997.0,1,netbanking,3,1.0,0
pay_000367,C8560,999,INSUFFICIENT_FUNDS,2,22,2,21978.0,25,nach_mandate,15,0.84,1
pay_000368,C2931,999,INSUFFICIENT_FUNDS,1,38,2,37962.0,32,card,6,0.91,1
pay_000369,C2664,9999,BANK_DECLINE,2,11,0,109989.0,13,card,23,1.0,1
pay_000370,C2081,499,GATEWAY_ERROR,1,17,0,8483.0,18,upi,14,1.0,1
pay_000371,C1512,4999,INSUFFICIENT_FUNDS,2,7,0,34993.0,14,card,26,1.0,1
pay_000372,C8805,999,BANK_DECLINE,1,7,1,6993.0,6,card,1,0.7,1
pay_000373,C6237,499,INSUFFICIENT_FUNDS,1,10,0,4990.0,12,netbanking,26,1.0,1
pay_000374,C1559,999,MANDATE_FAILURE,3,20,1,19980.0,22,nach_mandate,26,0.65,0
pay_000375,C4672,1999,MANDATE_FAILURE,1,17,0,33983.0,20,card,7,1.0,1
pay_000376,C8404,999,EXPIRED_CARD,1,3,2,2997.0,2,card,32,0.61,1
pay_000377,C4343,999,BANK_DECLINE,2,5,0,4995.0,8,card,22,1.0,1
pay_000378,C5070,2999,BANK_DECLINE,1,7,0,20993.0,7,netbanking,38,1.0,0
pay_000379,C1580,1999,BANK_DECLINE,1,10,0,19990.0,17,netbanking,72,1.0,0
pay_000380,C8004,1999,INSUFFICIENT_FUNDS,2,10,0,19990.0,9,card,25,1.0,1
pay_000381,C9130,499,GATEWAY_ERROR,1,4,0,1996.0,6,card,41,1.0,0
pay_000382,C4147,999,GATEWAY_ERROR,1,12,1,11988.0,15,card,65,0.41,1
pay_000383,C5249,999,GATEWAY_ERROR,2,7,1,6993.0,8,netbanking,11,0.72,1
pay_000384,C2679,499,EXPIRED_CARD,1,1,0,499.0,4,card,51,1.0,1
pay_000385,C4506,999,INSUFFICIENT_FUNDS,1,21,2,20979.0,27,upi,1,0.6,1
pay_000386,C8253,2999,INSUFFICIENT_FUNDS,1,1,0,2999.0,2,card,6,1.0,1
pay_000387,C3744,499,INSUFFICIENT_FUNDS,1,2,1,998.0,1,upi,18,0.37,1
pay_000388,C6188,499,INSUFFICIENT_FUNDS,1,1,0,499.0,2,netbanking,14,1.0,1
pay_000389,C3141,1999,EXPIRED_CARD,2,2,0,3998.0,3,card,28,1.0,1
pay_000390,C7617,999,EXPIRED_CARD,1,10,2,9990.0,10,netbanking,27,0.97,0
pay_000391,C3479,2999,INSUFFICIENT_FUNDS,1,9,0,26991.0,12,upi,3,1.0,1
pay_000392,C7484,4999,INSUFFICIENT_FUNDS,3,10,0,49990.0,8,netbanking,4,1.0,1
pay_000393,C8421,999,INSUFFICIENT_FUNDS,2,4,0,3996.0,3,card,36,1.0,1
pay_000394,C5452,499,MANDATE_FAILURE,1,2,1,998.0,2,card,22,0.6,0
pay_000395,C6881,999,MANDATE_FAILURE,1,5,0,4995.0,9,card,59,1.0,1
pay_000396,C7665,9999,INSUFFICIENT_FUNDS,1,10,0,99990.0,11,card,100,1.0,1
pay_000397,C3849,999,INSUFFICIENT_FUNDS,1,9,0,8991.0,5,nach_mandate,10,1.0,1
pay_000398,C8390,999,BANK_DECLINE,1,2,2,1998.0,3,card,2,0.81,1
pay_000399,C7905,1999,BANK_DECLINE,2,0,0,0.0,2,card,46,1.0,0
pay_000400,C3489,499,INSUFFICIENT_FUNDS,1,2,0,998.0,1,upi,14,1.0,1
pay_000401,C5611,2999,INSUFFICIENT_FUNDS,4,5,0,14995.0,2,upi,18,1.0,0
pay_000402,C3839,1999,GATEWAY_ERROR,1,19,1,37981.0,17,card,15,0.71,1
pay_000403,C9527,1999,BANK_DECLINE,4,7,1,13993.0,6,card,87,0.49,0
pay_000404,C6878,999,INSUFFICIENT_FUNDS,2,0,2,0.0,1,card,82,0.67,0
pay_000405,C7303,2999,BANK_DECLINE,2,6,0,17994.0,9,netbanking,7,1.0,1
pay_000406,C1851,4999,MANDATE_FAILURE,1,4,0,19996.0,10,upi,37,1.0,1
pay_000407,C2687,9999,INSUFFICIENT_FUNDS,3,4,0,39996.0,7,upi,5,1.0,0
pay_000408,C7833,1999,EXPIRED_CARD,1,3,0,5997.0,2,card,61,1.0,0
pay_000409,C3427,999,EXPIRED_CARD,1,14,1,13986.0,17,netbanking,20,0.68,1
pay_000410,C5000,999,UNKNOWN,2,12,0,11988.0,15,netbanking,60,1.0,0
pay_000411,C6052,1999,EXPIRED_CARD,1,4,1,7996.0,7,card,46,0.89,1
pay_000412,C3738,1999,GATEWAY_ERROR,2,9,1,17991.0,6,netbanking,25,0.6,1
pay_000413,C6732,2999,INSUFFICIENT_FUNDS,2,0,0,0.0,3,card,180,1.0,0
pay_000414,C6387,499,UNKNOWN,1,14,0,6986.0,17,nach_mandate,41,1.0,0
pay_000415,C9002,1999,INSUFFICIENT_FUNDS,1,1,2,1999.0,11,card,10,0.87,0
pay_000416,C6536,999,BANK_DECLINE,2,1,0,999.0,2,card,25,1.0,0
pay_000417,C4913,2999,INSUFFICIENT_FUNDS,3,6,0,17994.0,6,card,10,1.0,1
pay_000418,C2066,999,BANK_DECLINE,1,27,0,26973.0,29,upi,98,1.0,1
pay_000419,C8723,999,EXPIRED_CARD,1,7,0,6993.0,8,upi,49,1.0,0
pay_000420,C5380,499,BANK_DECLINE,1,2,0,998.0,5,nach_mandate,67,1.0,0
pay_000421,C5107,999,GATEWAY_ERROR,2,12,0,11988.0,13,card,1,1.0,1
pay_000422,C6726,1999,INSUFFICIENT_FUNDS,2,1,2,1999.0,3,netbanking,12,0.58,1
pay_000423,C4373,999,GATEWAY_ERROR,2,5,0,4995.0,9,netbanking,7,1.0,1
pay_000424,C9945,499,MANDATE_FAILURE,2,13,0,6487.0,14,netbanking,36,1.0,1
pay_000425,C3082,999,INSUFFICIENT_FUNDS,2,15,0,14985.0,24,netbanking,32,1.0,1
pay_000426,C9967,499,UNKNOWN,3,14,1,6986.0,15,nach_mandate,4,0.56,1
pay_000427,C7748,4999,GATEWAY_ERROR,1,8,0,39992.0,6,card,7,1.0,1
pay_000428,C1417,4999,EXPIRED_CARD,1,13,0,64987.0,18,netbanking,11,1.0,0
pay_000429,C9306,499,INSUFFICIENT_FUNDS,1,28,1,13972.0,28,card,5,0.56,1
pay_000430,C9808,499,BANK_DECLINE,2,5,1,2495.0,8,upi,22,0.67,0
pay_000431,C4974,4999,MANDATE_FAILURE,1,3,1,14997.0,1,card,14,0.43,1
pay_000432,C4267,999,INSUFFICIENT_FUNDS,1,23,0,22977.0,26,nach_mandate,81,1.0,1
pay_000433,C1825,499,MANDATE_FAILURE,1,3,1,1497.0,3,card,61,0.38,1
pay_000434,C8668,4999,INSUFFICIENT_FUNDS,4,1,0,4999.0,2,upi,38,1.0,0
pay_000435,C6745,4999,INSUFFICIENT_FUNDS,2,4,1,19996.0,5,card,38,0.79,1
pay_000436,C1412,499,INSUFFICIENT_FUNDS,1,4,0,1996.0,6,netbanking,1,1.0,1
pay_000437,C8543,499,INSUFFICIENT_FUNDS,1,17,0,8483.0,20,upi,7,1.0,1
pay_000438,C8587,2999,INSUFFICIENT_FUNDS,1,3,3,8997.0,6,upi,12,0.62,1
pay_000439,C1728,999,INSUFFICIENT_FUNDS,2,3,0,2997.0,1,upi,17,1.0,1
pay_000440,C8164,1999,INSUFFICIENT_FUNDS,1,14,1,27986.0,13,netbanking,73,0.69,1
pay_000441,C9867,499,INSUFFICIENT_FUNDS,2,11,1,5489.0,14,netbanking,42,0.86,1
pay_000442,C6988,2999,GATEWAY_ERROR,4,15,2,44985.0,21,upi,59,0.78,1
pay_000443,C3504,999,INSUFFICIENT_FUNDS,1,3,0,2997.0,7,card,39,1.0,0
pay_000444,C3967,999,GATEWAY_ERROR,1,3,1,2997.0,2,upi,42,0.92,1
pay_000445,C3786,2999,UNKNOWN,1,7,0,20993.0,10,netbanking,6,1.0,1
pay_000446,C2122,999,INSUFFICIENT_FUNDS,3,1,0,999.0,2,card,9,1.0,0
pay_000447,C5079,499,INSUFFICIENT_FUNDS,3,1,0,499.0,1,card,10,1.0,0
pay_000448,C2571,999,INSUFFICIENT_FUNDS,1,23,0,22977.0,19,upi,44,1.0,1
pay_000449,C6073,999,BANK_DECLINE,1,7,0,6993.0,7,card,4,1.0,1
pay_000450,C6104,999,INSUFFICIENT_FUNDS,1,9,0,8991.0,9,card,48,1.0,1
pay_000451,C3143,499,INSUFFICIENT_FUNDS,1,14,0,6986.0,14,card,3,1.0,1
pay_000452,C7806,499,INSUFFICIENT_FUNDS,4,7,2,3493.0,7,card,84,0.65,1
pay_000453,C8357,2999,EXPIRED_CARD,1,0,0,0.0,1,card,8,1.0,1
pay_000454,C4440,1999,GATEWAY_ERROR,3,6,0,11994.0,4,card,52,1.0,0
pay_000455,C4766,499,MANDATE_FAILURE,1,1,0,499.0,3,card,4,1.0,1
pay_000456,C6644,2999,INSUFFICIENT_FUNDS,1,40,0,119960.0,46,upi,92,1.0,1
pay_000457,C3914,499,INSUFFICIENT_FUNDS,2,16,0,7984.0,17,upi,1,1.0,1
pay_000458,C5968,1999,INSUFFICIENT_FUNDS,2,6,1,11994.0,8,card,22,0.65,1
pay_000459,C6917,499,BANK_DECLINE,1,1,0,499.0,1,card,75,1.0,1
pay_000460,C9787,9999,UNKNOWN,2,0,2,0.0,2,upi,10,0.81,0
pay_000461,C1728,4999,EXPIRED_CARD,1,13,2,64987.0,21,nach_mandate,12,0.64,0
pay_000462,C2365,499,BANK_DECLINE,1,33,0,16467.0,35,card,130,1.0,1
pay_000463,C5492,499,GATEWAY_ERROR,2,0,1,0.0,1,upi,10,0.88,1
pay_000464,C1698,499,INSUFFICIENT_FUNDS,1,40,0,19960.0,29,card,1,1.0,1
pay_000465,C8186,2999,INSUFFICIENT_FUNDS,1,7,0,20993.0,6,card,33,1.0,1
pay_000466,C1395,499,MANDATE_FAILURE,1,5,1,2495.0,3,card,38,0.72,0
pay_000467,C8400,2999,INSUFFICIENT_FUNDS,1,5,2,14995.0,2,card,21,0.77,1
pay_000468,C9082,2999,EXPIRED_CARD,2,15,0,44985.0,18,card,11,1.0,1
pay_000469,C5171,999,BANK_DECLINE,2,8,1,7992.0,8,card,29,0.44,0
pay_000470,C5360,1999,INSUFFICIENT_FUNDS,1,16,0,31984.0,22,netbanking,22,1.0,1
pay_000471,C3502,2999,MANDATE_FAILURE,2,1,0,2999.0,4,upi,37,1.0,1
pay_000472,C1717,2999,INSUFFICIENT_FUNDS,1,12,0,35988.0,14,netbanking,26,1.0,1
pay_000473,C3782,499,EXPIRED_CARD,2,3,0,1497.0,2,card,11,1.0,1
pay_000474,C5946,999,BANK_DECLINE,1,3,1,2997.0,2,netbanking,32,0.58,1
pay_000475,C6486,499,UNKNOWN,1,2,1,998.0,2,netbanking,14,0.86,1
pay_000476,C9335,999,GATEWAY_ERROR,1,18,0,17982.0,20,nach_mandate,11,1.0,1
pay_000477,C5980,999,MANDATE_FAILURE,2,15,2,14985.0,13,card,6,0.54,1
pay_000478,C8266,4999,GATEWAY_ERROR,1,2,0,9998.0,3,netbanking,25,1.0,1
pay_000479,C5491,499,EXPIRED_CARD,1,7,0,3493.0,6,upi,49,1.0,0
pay_000480,C8192,999,INSUFFICIENT_FUNDS,3,20,1,19980.0,18,card,21,0.9,1
pay_000481,C6588,1999,GATEWAY_ERROR,1,1,0,1999.0,5,card,23,1.0,1
pay_000482,C8651,999,INSUFFICIENT_FUNDS,2,23,0,22977.0,31,card,13,1.0,1
pay_000483,C4636,499,INSUFFICIENT_FUNDS,2,30,1,14970.0,30,nach_mandate,18,0.73,1
pay_000484,C2167,1999,GATEWAY_ERROR,2,10,1,19990.0,10,card,4,0.57,1
pay_000485,C2062,9999,BANK_DECLINE,4,14,2,139986.0,12,netbanking,22,0.84,1
pay_000486,C3156,499,GATEWAY_ERROR,1,7,0,3493.0,13,nach_mandate,33,1.0,1
pay_000487,C8860,499,INSUFFICIENT_FUNDS,2,3,0,1497.0,4,card,14,1.0,0
pay_000488,C6161,999,INSUFFICIENT_FUNDS,2,7,0,6993.0,6,upi,58,1.0,1
pay_000489,C6305,1999,UNKNOWN,2,3,0,5997.0,2,card,40,1.0,1
pay_000490,C7541,1999,INSUFFICIENT_FUNDS,1,24,0,47976.0,32,card,1,1.0,1
pay_000491,C5729,499,GATEWAY_ERROR,1,16,1,7984.0,16,netbanking,29,0.63,1
pay_000492,C8330,499,INSUFFICIENT_FUNDS,2,0,0,0.0,1,card,3,1.0,0
pay_000493,C6334,4999,INSUFFICIENT_FUNDS,2,5,3,24995.0,10,card,1,0.84,1
pay_000494,C9924,499,INSUFFICIENT_FUNDS,1,8,0,3992.0,6,card,62,1.0,1
pay_000495,C5330,999,BANK_DECLINE,1,21,0,20979.0,21,card,73,1.0,0
pay_000496,C9010,1999,BANK_DECLINE,2,14,0,27986.0,6,upi,80,1.0,1
pay_000497,C7801,999,EXPIRED_CARD,4,18,1,17982.0,13,upi,19,0.74,0
pay_000498,C5846,999,INSUFFICIENT_FUNDS,1,1,0,999.0,3,card,24,1.0,1
pay_000499,C7731,999,INSUFFICIENT_FUNDS,1,14,1,13986.0,10,upi,14,0.6,1
pay_000500,C8241,999,MANDATE_FAILURE,2,3,0,2997.0,5,netbanking,51,1.0,1
pay_000501,C1953,999,EXPIRED_CARD,1,5,0,4995.0,3,card,1,1.0,0
pay_000502,C3539,499,INSUFFICIENT_FUNDS,3,11,0,5489.0,12,nach_mandate,26,1.0,1
pay_000503,C8056,2999,EXPIRED_CARD,1,11,3,32989.0,13,nach_mandate,3,0.84,0
pay_000504,C2542,2999,UNKNOWN,1,60,0,179940.0,50,upi,7,1.0,1
pay_000505,C6293,499,INSUFFICIENT_FUNDS,3,17,0,8483.0,14,netbanking,3,1.0,0
pay_000506,C2191,2999,INSUFFICIENT_FUNDS,3,5,0,14995.0,9,upi,47,1.0,0
pay_000507,C7313,2999,INSUFFICIENT_FUNDS,2,22,0,65978.0,30,upi,93,1.0,1
pay_000508,C7938,4999,INSUFFICIENT_FUNDS,1,15,1,74985.0,22,card,4,0.56,1
pay_000509,C3681,1999,INSUFFICIENT_FUNDS,1,9,0,17991.0,10,upi,11,1.0,1
pay_000510,C2540,2999,BANK_DECLINE,4,7,1,20993.0,9,card,3,0.72,0
pay_000511,C7172,2999,INSUFFICIENT_FUNDS,2,28,0,83972.0,35,upi,38,1.0,1
pay_000512,C6541,499,GATEWAY_ERROR,2,8,0,3992.0,12,upi,4,1.0,0
pay_000513,C2365,2999,INSUFFICIENT_FUNDS,1,12,0,35988.0,16,upi,18,1.0,1
pay_000514,C9691,1999,MANDATE_FAILURE,1,2,0,3998.0,2,card,9,1.0,1
pay_000515,C9702,1999,INSUFFICIENT_FUNDS,3,20,1,39980.0,16,nach_mandate,34,0.75,1
pay_000516,C8494,4999,UNKNOWN,1,6,1,29994.0,4,card,5,0.36,1
pay_000517,C5312,499,BANK_DECLINE,1,2,1,998.0,2,card,57,0.89,0
pay_000518,C2324,499,EXPIRED_CARD,1,14,2,6986.0,23,card,20,0.81,1
pay_000519,C4141,1999,EXPIRED_CARD,1,13,0,25987.0,15,upi,9,1.0,1
pay_000520,C8419,999,INSUFFICIENT_FUNDS,1,3,0,2997.0,7,card,23,1.0,0
pay_000521,C4486,999,BANK_DECLINE,2,1,0,999.0,7,card,1,1.0,0
pay_000522,C2810,999,BANK_DECLINE,1,0,0,0.0,3,upi,23,1.0,0
pay_000523,C7588,2999,EXPIRED_CARD,2,0,0,0.0,1,nach_mandate,53,1.0,0
pay_000524,C3923,499,MANDATE_FAILURE,1,6,2,2994.0,6,netbanking,7,0.91,0
pay_000525,C6301,999,INSUFFICIENT_FUNDS,2,4,2,3996.0,2,card,2,0.42,1
pay_000526,C5186,999,EXPIRED_CARD,2,8,1,7992.0,7,card,21,0.77,0
pay_000527,C9905,1999,INSUFFICIENT_FUNDS,1,18,3,35982.0,22,netbanking,3,0.9,1
pay_000528,C6977,499,INSUFFICIENT_FUNDS,2,1,0,499.0,2,card,4,1.0,1
pay_000529,C5268,1999,GATEWAY_ERROR,1,1,0,1999.0,2,upi,123,1.0,0
pay_000530,C5748,499,INSUFFICIENT_FUNDS,1,23,0,11477.0,28,card,3,1.0,1
pay_000531,C5849,999,EXPIRED_CARD,3,25,1,24975.0,17,upi,13,0.45,0
pay_000532,C4709,999,BANK_DECLINE,1,0,0,0.0,1,card,7,1.0,0
pay_000533,C7619,999,INSUFFICIENT_FUNDS,2,3,1,2997.0,1,netbanking,2,0.57,1
pay_000534,C9647,1999,GATEWAY_ERROR,2,10,1,19990.0,14,card,97,0.95,1
pay_000535,C4072,9999,EXPIRED_CARD,1,3,1,29997.0,6,nach_mandate,6,0.47,1
pay_000536,C7530,999,INSUFFICIENT_FUNDS,1,14,0,13986.0,16,card,21,1.0,1
pay_000537,C1504,1999,INSUFFICIENT_FUNDS,1,7,0,13993.0,7,card,33,1.0,1
pay_000538,C2214,499,EXPIRED_CARD,1,28,1,13972.0,42,card,7,0.75,0
pay_000539,C2531,1999,BANK_DECLINE,2,15,0,29985.0,15,card,64,1.0,1
pay_000540,C8576,499,INSUFFICIENT_FUNDS,2,1,0,499.0,1,card,100,1.0,0
pay_000541,C1823,2999,INSUFFICIENT_FUNDS,1,5,2,14995.0,5,card,37,0.6,1
pay_000542,C1928,999,INSUFFICIENT_FUNDS,2,13,0,12987.0,10,card,4,1.0,1
pay_000543,C6029,999,UNKNOWN,2,1,2,999.0,2,card,78,0.82,0
pay_000544,C1133,999,GATEWAY_ERROR,4,1,3,999.0,1,nach_mandate,12,0.43,1
pay_000545,C3105,4999,EXPIRED_CARD,2,2,1,9998.0,1,card,11,0.54,0
pay_000546,C4627,2999,EXPIRED_CARD,1,8,2,23992.0,9,card,7,0.68,0
pay_000547,C7316,499,GATEWAY_ERROR,1,11,0,5489.0,13,card,70,1.0,0
pay_000548,C2852,2999,INSUFFICIENT_FUNDS,1,3,0,8997.0,2,upi,17,1.0,1
pay_000549,C5910,999,GATEWAY_ERROR,1,13,1,12987.0,14,nach_mandate,11,0.69,1
pay_000550,C5175,999,BANK_DECLINE,4,20,1,19980.0,12,card,15,0.9,1
pay_000551,C6348,2999,INSUFFICIENT_FUNDS,1,22,0,65978.0,34,netbanking,15,1.0,1
pay_000552,C7190,999,BANK_DECLINE,1,23,0,22977.0,23,upi,5,1.0,1
pay_000553,C2256,499,INSUFFICIENT_FUNDS,1,30,1,14970.0,35,upi,13,0.93,1
pay_000554,C4376,499,INSUFFICIENT_FUNDS,2,52,0,25948.0,41,card,43,1.0,1
pay_000555,C6645,4999,INSUFFICIENT_FUNDS,1,8,0,39992.0,7,card,5,1.0,1
pay_000556,C4486,1999,MANDATE_FAILURE,1,8,0,15992.0,9,card,25,1.0,0
pay_000557,C4584,2999,BANK_DECLINE,1,5,1,14995.0,4,card,28,0.69,0
pay_000558,C9053,999,INSUFFICIENT_FUNDS,4,7,1,6993.0,9,upi,61,0.81,1
